"OwnerUserId","PostTypeId","Year","ViewCount","Score","Country","Reputation","Views","UpVotes","DownVotes","Lat","Long"
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","1",2018,190,3,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,0,"China",12948,8333,5391,812,35,105
"11938","2",2018,NA,0,"India",3303,2696,999,105,20,77
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"3259","2",2018,NA,1,"United States",2068,613,936,1,39.83,-98.58
"3259","1",2018,492,4,"United States",2068,613,936,1,39.83,-98.58
"26831","2",2018,NA,0,"Pakistan",1,3,0,0,30,70
"26831","2",2018,NA,0,"Pakistan",1,3,0,0,30,70
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,97,3,"China",12948,8333,5391,812,35,105
"17163","1",2018,84,3,"China",12948,8333,5391,812,35,105
"3259","2",2018,NA,4,"United States",2068,613,936,1,39.83,-98.58
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"19726","2",2018,NA,0,"Morocco",903,173,233,55,32,-5
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"26844","1",2018,409,1,"Bangladesh",6,6,0,0,24,90
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"24106","1",2018,186,1,"Indonesia",108,0,9,0,-5,120
"26850","2",2018,NA,1,"Pakistan",34,1,0,0,30,70
"17163","1",2018,275,4,"China",12948,8333,5391,812,35,105
"17163","1",2018,55,2,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,7,"United States",12947,1748,985,288,39.83,-98.58
"3259","1",2018,100,0,"United States",2068,613,936,1,39.83,-98.58
"26855","1",2018,535,1,"United States",6,11,0,0,39.83,-98.58
"25726","2",2018,NA,0,"Bangladesh",9,19,0,0,24,90
"25726","2",2018,NA,-2,"Bangladesh",9,19,0,0,24,90
"25726","2",2018,NA,0,"Bangladesh",9,19,0,0,24,90
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,518,6,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"17163","1",2018,47,2,"China",12948,8333,5391,812,35,105
"11914","2",2018,NA,0,"Saudi Arabia",373,108,13,2,25,45
"11914","2",2018,NA,4,"Saudi Arabia",373,108,13,2,25,45
"3259","1",2018,37,2,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"2503","1",2018,56,1,"India",325,67,13,0,20,77
"17163","1",2018,79,3,"China",12948,8333,5391,812,35,105
"22066","1",2018,143,2,"United States",467,431,129,5,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"3259","2",2018,NA,0,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"26899","2",2018,NA,-1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,-1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,-1,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,42,3,"China",12948,8333,5391,812,35,105
"26899","2",2018,NA,0,"United States",375,23,1,0,39.83,-98.58
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"26905","1",2018,138,1,"Sri Lanka",20,12,2,0,7,81
"3259","2",2018,NA,5,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,5,"China",12948,8333,5391,812,35,105
"17163","1",2018,197,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,4,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,0,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"19726","2",2018,NA,2,"Morocco",903,173,233,55,32,-5
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"26899","2",2018,NA,-1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,0,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"26899","2",2018,NA,-1,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"19726","2",2018,NA,4,"Morocco",903,173,233,55,32,-5
"26940","2",2018,NA,-1,"Pakistan",1,13,0,0,30,70
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"14033","2",2018,NA,-1,"India",718,81,6,1,20,77
"14033","2",2018,NA,1,"India",718,81,6,1,20,77
"14033","2",2018,NA,0,"India",718,81,6,1,20,77
"14033","2",2018,NA,0,"India",718,81,6,1,20,77
"14033","2",2018,NA,-1,"India",718,81,6,1,20,77
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,3,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"22","2",2018,NA,3,"Canada",9235,6148,1355,8862,60,-96
"26899","2",2018,NA,0,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"26455","1",2018,85,2,"United Kingdom",125,25,4,0,54,-4
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"15880","2",2018,NA,0,"India",139,39,5,0,20,77
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"23020","2",2018,NA,1,"Australia",265,565,45,38,-25,135
"26899","2",2018,NA,0,"United States",375,23,1,0,39.83,-98.58
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,0,"China",12948,8333,5391,812,35,105
"26974","2",2018,NA,1,"Indonesia",11,3,0,0,-5,120
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"25218","2",2018,NA,1,"Bangladesh",134,1,0,0,24,90
"26659","1",2018,40,-1,"Sri Lanka",99,3,1,0,7,81
"17163","2",2018,NA,4,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,5,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"14033","2",2018,NA,1,"India",718,81,6,1,20,77
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"14033","2",2018,NA,2,"India",718,81,6,1,20,77
"23020","2",2018,NA,-3,"Australia",265,565,45,38,-25,135
"17163","1",2018,62,3,"China",12948,8333,5391,812,35,105
"22","2",2018,NA,3,"Canada",9235,6148,1355,8862,60,-96
"17163","1",2018,63,2,"China",12948,8333,5391,812,35,105
"26993","1",2018,28,0,"Pakistan",1,2,0,0,30,70
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,4,"United States",2068,613,936,1,39.83,-98.58
"3259","1",2018,23,0,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,4,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,3,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,1,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"23020","2",2018,NA,-5,"Australia",265,565,45,38,-25,135
"23020","2",2018,NA,1,"Australia",265,565,45,38,-25,135
"23020","2",2018,NA,-3,"Australia",265,565,45,38,-25,135
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"25032","1",2018,110,1,"India",171,51,17,0,20,77
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"3259","1",2018,195,1,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"2740","1",2018,76,1,"France",337,107,18,3,46,2
"23020","1",2018,157,2,"Australia",265,565,45,38,-25,135
"23020","2",2018,NA,2,"Australia",265,565,45,38,-25,135
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,196,3,"China",12948,8333,5391,812,35,105
"26899","2",2018,NA,0,"United States",375,23,1,0,39.83,-98.58
"11623","1",2018,86,3,"United States",71,43,7,0,39.83,-98.58
"27024","2",2018,NA,-1,"Morocco",1,0,0,0,32,-5
"27024","2",2018,NA,0,"Morocco",1,0,0,0,32,-5
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,3,"United States",2068,613,936,1,39.83,-98.58
"27024","2",2018,NA,0,"Morocco",1,0,0,0,32,-5
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,0,"United States",375,23,1,0,39.83,-98.58
"17163","1",2018,54,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","1",2018,477,6,"China",12948,8333,5391,812,35,105
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,2,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,7,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,651,2,"China",12948,8333,5391,812,35,105
"22066","1",2018,226,1,"United States",467,431,129,5,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"25032","1",2018,98,1,"India",171,51,17,0,20,77
"25032","1",2018,44,3,"India",171,51,17,0,20,77
"8393","2",2018,NA,6,"United States",12947,1748,985,288,39.83,-98.58
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"3259","1",2018,53,3,"United States",2068,613,936,1,39.83,-98.58
"17163","2",2018,NA,0,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,7,"United States",12947,1748,985,288,39.83,-98.58
"14033","2",2018,NA,2,"India",718,81,6,1,20,77
"14033","2",2018,NA,1,"India",718,81,6,1,20,77
"14033","2",2018,NA,2,"India",718,81,6,1,20,77
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","1",2018,48,2,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"22066","2",2018,NA,0,"United States",467,431,129,5,39.83,-98.58
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"27024","2",2018,NA,0,"Morocco",1,0,0,0,32,-5
"17163","2",2018,NA,0,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","1",2018,93,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"17163","1",2018,68,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"27125","2",2018,NA,-1,"Nigeria",16,5,0,0,10,8
"27125","2",2018,NA,-2,"Nigeria",16,5,0,0,10,8
"27125","2",2018,NA,-1,"Nigeria",16,5,0,0,10,8
"24890","1",2018,495,1,"United States",73,63,22,0,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,114,2,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"27158","2",2018,NA,0,"Egypt",111,3,1,0,27,30
"27158","2",2018,NA,1,"Egypt",111,3,1,0,27,30
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"3259","1",2018,62,1,"United States",2068,613,936,1,39.83,-98.58
"17163","1",2018,101,4,"China",12948,8333,5391,812,35,105
"27172","2",2018,NA,1,"India",11,2,0,0,20,77
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"3259","2",2018,NA,1,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"22066","1",2018,35,2,"United States",467,431,129,5,39.83,-98.58
"14033","2",2018,NA,1,"India",718,81,6,1,20,77
"14033","2",2018,NA,-1,"India",718,81,6,1,20,77
"17163","2",2018,NA,6,"China",12948,8333,5391,812,35,105
"3259","1",2018,447,2,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,0,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,0,"United States",2068,613,936,1,39.83,-98.58
"3259","2",2018,NA,3,"United States",2068,613,936,1,39.83,-98.58
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,5,"China",12948,8333,5391,812,35,105
"17163","1",2018,78,3,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"3259","1",2018,55,3,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"27259","2",2018,NA,0,"Australia",11,1,0,0,-25,135
"27259","2",2018,NA,1,"Australia",11,1,0,0,-25,135
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"23020","2",2018,NA,0,"Australia",265,565,45,38,-25,135
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,4,"China",12948,8333,5391,812,35,105
"17163","1",2018,87,2,"China",12948,8333,5391,812,35,105
"17163","1",2018,28,1,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"27268","1",2018,148,2,"Pakistan",28,21,0,0,30,70
"2740","1",2018,205,0,"France",337,107,18,3,46,2
"22066","2",2018,NA,-7,"United States",467,431,129,5,39.83,-98.58
"14033","2",2018,NA,0,"India",718,81,6,1,20,77
"17163","1",2018,52,2,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"22066","2",2018,NA,1,"United States",467,431,129,5,39.83,-98.58
"25650","1",2018,43,1,"Algeria",6,11,0,0,28,3
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"27295","1",2018,53,0,"India",1,1,0,0,20,77
"778","2",2018,NA,1,"United Kingdom",1363,393,94,13,54,-4
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"22066","2",2018,NA,0,"United States",467,431,129,5,39.83,-98.58
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"27318","1",2018,87,2,"United Kingdom",11,0,0,0,54,-4
"22066","1",2018,47,3,"United States",467,431,129,5,39.83,-98.58
"22066","1",2018,60,2,"United States",467,431,129,5,39.83,-98.58
"348","2",2018,NA,0,"Sri Lanka",101,9,0,0,7,81
"17163","2",2018,NA,0,"China",12948,8333,5391,812,35,105
"27291","2",2018,NA,1,"United Kingdom",11,1,0,0,54,-4
"3259","1",2018,126,-1,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"17163","1",2018,66,2,"China",12948,8333,5391,812,35,105
"27370","2",2018,NA,-1,"Sudan",1,4,0,0,16,30
"27370","2",2018,NA,0,"Sudan",1,4,0,0,16,30
"27370","2",2018,NA,0,"Sudan",1,4,0,0,16,30
"2740","1",2018,36,1,"France",337,107,18,3,46,2
"27419","2",2018,NA,1,"Pakistan",11,1,0,0,30,70
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"26899","2",2018,NA,1,"United States",375,23,1,0,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"16628","1",2018,20,2,"Kenya",94,29,8,0,1,38
"14033","2",2018,NA,0,"India",718,81,6,1,20,77
"17163","1",2018,34,1,"China",12948,8333,5391,812,35,105
"27448","1",2018,478,0,"Pakistan",3,6,0,0,30,70
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"3259","2",2018,NA,2,"United States",2068,613,936,1,39.83,-98.58
"3259","1",2018,35,0,"United States",2068,613,936,1,39.83,-98.58
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"3259","2",2018,NA,1,"United States",2068,613,936,1,39.83,-98.58
"17163","1",2018,99,2,"China",12948,8333,5391,812,35,105
"3259","1",2018,57,1,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"17163","1",2018,61,3,"China",12948,8333,5391,812,35,105
"3259","1",2018,121,3,"United States",2068,613,936,1,39.83,-98.58
"22692","2",2018,NA,1,"Lebanon",174,57,6,2,33.83,35.83
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"22692","2",2018,NA,1,"Lebanon",174,57,6,2,33.83,35.83
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"270","2",2018,NA,-2,"United Kingdom",1295,1036,406,72,54,-4
"22562","1",2018,153,1,"India",173,84,19,0,20,77
"22692","2",2018,NA,4,"Lebanon",174,57,6,2,33.83,35.83
"22692","2",2018,NA,1,"Lebanon",174,57,6,2,33.83,35.83
"17163","2",2018,NA,5,"China",12948,8333,5391,812,35,105
"17163","2",2018,NA,3,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"22066","2",2018,NA,-2,"United States",467,431,129,5,39.83,-98.58
"22","2",2018,NA,2,"Canada",9235,6148,1355,8862,60,-96
"22066","2",2018,NA,0,"United States",467,431,129,5,39.83,-98.58
"22066","2",2018,NA,0,"United States",467,431,129,5,39.83,-98.58
"22066","1",2018,493,5,"United States",467,431,129,5,39.83,-98.58
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"22692","2",2018,NA,1,"Lebanon",174,57,6,2,33.83,35.83
"27515","2",2018,NA,-1,"Iran",26,6,4,0,32,53
"27515","2",2018,NA,0,"Iran",26,6,4,0,32,53
"27268","1",2018,72,3,"Pakistan",28,21,0,0,30,70
"270","2",2018,NA,-1,"United Kingdom",1295,1036,406,72,54,-4
"13756","1",2018,84,4,"United States",494,204,38,4,39.83,-98.58
"22066","2",2018,NA,0,"United States",467,431,129,5,39.83,-98.58
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"17163","2",2018,NA,2,"China",12948,8333,5391,812,35,105
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"22692","2",2018,NA,1,"Lebanon",174,57,6,2,33.83,35.83
"2740","1",2018,53,1,"France",337,107,18,3,46,2
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"17163","2",2018,NA,1,"China",12948,8333,5391,812,35,105
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"27515","2",2018,NA,1,"Iran",26,6,4,0,32,53
"27515","2",2018,NA,0,"Iran",26,6,4,0,32,53
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"27515","2",2018,NA,-1,"Iran",26,6,4,0,32,53
"27549","2",2018,NA,-1,"Pakistan",1,19,0,0,30,70
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"27187","1",2018,202,3,"Pakistan",118,6,6,0,30,70
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"22692","2",2018,NA,1,"Lebanon",174,57,6,2,33.83,35.83
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"17163","1",2018,166,5,"China",12948,8333,5391,812,35,105
"3259","2",2018,NA,0,"United States",2068,613,936,1,39.83,-98.58
"16877","2",2018,NA,5,"Morocco",1592,356,701,95,32,-5
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"27140","1",2018,301,1,"Pakistan",6,9,0,0,30,70
"3259","1",2018,25,1,"United States",2068,613,936,1,39.83,-98.58
"22066","2",2018,NA,0,"United States",467,431,129,5,39.83,-98.58
"19145","2",2018,NA,0,"Pakistan",1,10,0,0,30,70
"14033","2",2018,NA,1,"India",718,81,6,1,20,77
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"22692","2",2018,NA,0,"Lebanon",174,57,6,2,33.83,35.83
"22","1",2018,100,5,"Canada",9235,6148,1355,8862,60,-96
"22066","1",2018,320,2,"United States",467,431,129,5,39.83,-98.58
"27628","1",2018,163,2,"Antarctica",16,5,0,0,-82.86,135
"3259","2",2018,NA,1,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"16374","1",2018,109,2,"Germany",19,5,1,0,51.5,10.5
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"21929","1",2018,52,3,"Sweden",160,3,5,0,62,15
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"27653","2",2018,NA,0,"Pakistan",1,1,0,0,30,70
"22066","1",2018,42,0,"United States",467,431,129,5,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,2,"United States",12947,1748,985,288,39.83,-98.58
"22066","1",2018,120,3,"United States",467,431,129,5,39.83,-98.58
"25032","1",2018,72,1,"India",171,51,17,0,20,77
"14033","2",2018,NA,-1,"India",718,81,6,1,20,77
"21929","1",2018,105,5,"Sweden",160,3,5,0,62,15
"3259","1",2018,17,0,"United States",2068,613,936,1,39.83,-98.58
"27689","1",2018,114,3,"India",126,35,0,0,20,77
"27720","2",2018,NA,0,"Pakistan",1,3,0,0,30,70
"3259","2",2018,NA,1,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,5,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,4,"United States",12947,1748,985,288,39.83,-98.58
"22419","2",2018,NA,1,"United States",257,20,49,3,39.83,-98.58
"22419","2",2018,NA,2,"United States",257,20,49,3,39.83,-98.58
"22419","2",2018,NA,2,"United States",257,20,49,3,39.83,-98.58
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"22419","2",2018,NA,2,"United States",257,20,49,3,39.83,-98.58
"3259","1",2018,159,6,"United States",2068,613,936,1,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"27748","1",2018,71,5,"United States",26,6,0,0,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,1,"United States",12947,1748,985,288,39.83,-98.58
"8393","2",2018,NA,3,"United States",12947,1748,985,288,39.83,-98.58
"27158","2",2018,NA,0,"Egypt",111,3,1,0,27,30
"22066","1",2018,88,3,"United States",467,431,129,5,39.83,-98.58
"4103","2",2018,NA,0,"Pakistan",146,14,7,0,30,70
